times,parameter,value
2011-06-21 11:45:00,Hs_ft,0.05
2011-06-21 12:15:00,Hs_ft,0.046
2011-06-21 13:15:00,Hs_ft,0.037
2011-06-21 13:45:00,Hs_ft,0.033
2011-06-21 14:15:00,Hs_ft,0.035
2011-06-21 14:45:00,Hs_ft,0.062
2011-06-21 15:15:00,Hs_ft,0.032
2011-06-21 15:45:00,Hs_ft,0.033
2011-06-21 16:15:00,Hs_ft,0.03
2011-06-21 16:45:00,Hs_ft,0.03
2011-06-21 17:15:00,Hs_ft,0.042
2011-06-21 17:45:00,Hs_ft,0.039
2011-06-21 18:15:00,Hs_ft,0.037
2011-06-21 18:45:00,Hs_ft,0.036
2011-06-21 19:15:00,Hs_ft,0.042
2011-06-21 19:45:00,Hs_ft,0.046
2011-06-21 20:15:00,Hs_ft,0.044
2011-06-21 20:45:00,Hs_ft,0.106
2011-06-21 21:15:00,Hs_ft,0.08
2011-06-21 21:45:00,Hs_ft,0.228
2011-06-21 22:15:00,Hs_ft,0.313
2011-06-21 22:45:00,Hs_ft,0.154
2011-06-21 23:15:00,Hs_ft,0.249
2011-06-21 23:45:00,Hs_ft,0.215
2011-06-22 00:15:00,Hs_ft,0.188
2011-06-22 00:45:00,Hs_ft,0.177
2011-06-22 01:15:00,Hs_ft,0.173
2011-06-22 01:45:00,Hs_ft,0.149
2011-06-22 02:15:00,Hs_ft,0.169
2011-06-22 02:45:00,Hs_ft,0.192
2011-06-22 03:15:00,Hs_ft,0.199
2011-06-22 03:45:00,Hs_ft,0.206
2011-06-22 04:15:00,Hs_ft,0.187
2011-06-22 04:45:00,Hs_ft,0.196
2011-06-22 05:15:00,Hs_ft,0.273
2011-06-22 05:45:00,Hs_ft,0.321
2011-06-22 06:15:00,Hs_ft,0.329
2011-06-22 06:45:00,Hs_ft,0.337
2011-06-22 07:15:00,Hs_ft,0.279
2011-06-22 07:45:00,Hs_ft,0.292
2011-06-22 08:15:00,Hs_ft,0.334
2011-06-22 08:45:00,Hs_ft,0.342
2011-06-22 09:15:00,Hs_ft,0.384
2011-06-22 09:45:00,Hs_ft,0.316
2011-06-22 10:15:00,Hs_ft,0.343
2011-06-22 10:45:00,Hs_ft,0.28
2011-06-22 11:15:00,Hs_ft,0.274
2011-06-22 11:45:00,Hs_ft,0.249
2011-06-22 12:15:00,Hs_ft,0.204
2011-06-22 12:45:00,Hs_ft,0.249
2011-06-22 13:15:00,Hs_ft,0.225
2011-06-22 13:45:00,Hs_ft,0.306
2011-06-22 14:15:00,Hs_ft,0.36
2011-06-22 14:45:00,Hs_ft,0.336
2011-06-22 15:15:00,Hs_ft,0.431
2011-06-22 15:45:00,Hs_ft,0.462
2011-06-22 16:15:00,Hs_ft,0.386
2011-06-22 16:45:00,Hs_ft,0.374
2011-06-22 17:15:00,Hs_ft,0.378
2011-06-22 17:45:00,Hs_ft,0.394
2011-06-22 18:15:00,Hs_ft,0.371
2011-06-22 18:45:00,Hs_ft,0.426
2011-06-22 19:15:00,Hs_ft,0.426
2011-06-22 19:45:00,Hs_ft,0.33
2011-06-22 20:15:00,Hs_ft,0.307
2011-06-22 20:45:00,Hs_ft,0.355
2011-06-22 21:15:00,Hs_ft,0.432
2011-06-22 21:45:00,Hs_ft,0.465
2011-06-22 22:15:00,Hs_ft,0.586
2011-06-22 22:45:00,Hs_ft,0.573
2011-06-22 23:15:00,Hs_ft,0.594
2011-06-22 23:45:00,Hs_ft,0.489
2011-06-23 00:15:00,Hs_ft,0.482
2011-06-23 00:45:00,Hs_ft,0.502
2011-06-23 01:15:00,Hs_ft,0.497
2011-06-23 01:45:00,Hs_ft,0.559
2011-06-23 02:15:00,Hs_ft,0.479
2011-06-23 02:45:00,Hs_ft,0.517
2011-06-23 03:15:00,Hs_ft,0.773
2011-06-23 03:45:00,Hs_ft,1.055
2011-06-23 04:15:00,Hs_ft,0.904
2011-06-23 04:45:00,Hs_ft,0.983
2011-06-23 05:15:00,Hs_ft,0.779
2011-06-23 05:45:00,Hs_ft,0.809
2011-06-23 06:15:00,Hs_ft,0.872
2011-06-23 06:45:00,Hs_ft,0.688
2011-06-23 07:15:00,Hs_ft,0.728
2011-06-23 07:45:00,Hs_ft,0.536
2011-06-23 08:15:00,Hs_ft,0.565
2011-06-23 08:45:00,Hs_ft,0.541
2011-06-23 09:15:00,Hs_ft,0.538
2011-06-23 09:45:00,Hs_ft,0.482
2011-06-23 10:15:00,Hs_ft,0.424
2011-06-23 10:45:00,Hs_ft,0.642
2011-06-23 11:15:00,Hs_ft,0.741
2011-06-23 11:45:00,Hs_ft,0.755
2011-06-23 12:15:00,Hs_ft,0.687
2011-06-23 12:45:00,Hs_ft,0.714
2011-06-23 13:15:00,Hs_ft,0.573
2011-06-23 13:45:00,Hs_ft,0.54
2011-06-23 14:15:00,Hs_ft,0.448
2011-06-23 14:45:00,Hs_ft,0.435
2011-06-23 15:15:00,Hs_ft,0.58
2011-06-23 15:45:00,Hs_ft,0.554
2011-06-23 16:15:00,Hs_ft,0.575
2011-06-23 16:45:00,Hs_ft,0.315
2011-06-23 17:15:00,Hs_ft,0.474
2011-06-23 17:45:00,Hs_ft,0.467
2011-06-23 18:15:00,Hs_ft,0.528
2011-06-23 18:45:00,Hs_ft,0.608
2011-06-23 19:15:00,Hs_ft,0.706
2011-06-23 19:45:00,Hs_ft,0.62
2011-06-23 20:15:00,Hs_ft,0.753
2011-06-23 20:45:00,Hs_ft,0.766
2011-06-23 21:15:00,Hs_ft,0.682
2011-06-23 21:45:00,Hs_ft,0.745
2011-06-23 22:15:00,Hs_ft,0.588
2011-06-23 22:45:00,Hs_ft,0.545
2011-06-23 23:15:00,Hs_ft,0.516
2011-06-23 23:45:00,Hs_ft,0.541
2011-06-24 00:15:00,Hs_ft,0.618
2011-06-24 00:45:00,Hs_ft,0.653
2011-06-24 01:15:00,Hs_ft,0.689
2011-06-24 01:45:00,Hs_ft,0.762
2011-06-24 02:15:00,Hs_ft,0.655
2011-06-24 02:45:00,Hs_ft,0.665
2011-06-24 03:15:00,Hs_ft,0.754
2011-06-24 03:45:00,Hs_ft,0.744
2011-06-24 04:15:00,Hs_ft,0.716
2011-06-24 04:45:00,Hs_ft,0.777
2011-06-24 05:15:00,Hs_ft,0.681
2011-06-24 05:45:00,Hs_ft,0.668
2011-06-24 06:15:00,Hs_ft,0.959
2011-06-24 06:45:00,Hs_ft,1.242
2011-06-24 07:15:00,Hs_ft,1.273
2011-06-24 07:45:00,Hs_ft,1.724
2011-06-24 08:15:00,Hs_ft,1.386
2011-06-24 08:45:00,Hs_ft,1.819
2011-06-24 09:15:00,Hs_ft,2.154
2011-06-24 09:45:00,Hs_ft,1.907
2011-06-24 10:15:00,Hs_ft,1.965
2011-06-24 10:45:00,Hs_ft,2.099
2011-06-24 11:15:00,Hs_ft,2.137
2011-06-24 11:45:00,Hs_ft,2.415
2011-06-24 12:15:00,Hs_ft,2.667
2011-06-24 12:45:00,Hs_ft,2.843
2011-06-24 13:15:00,Hs_ft,2.143
2011-06-24 13:45:00,Hs_ft,2.28
2011-06-24 14:15:00,Hs_ft,2.226
2011-06-24 14:45:00,Hs_ft,2.068
2011-06-24 15:15:00,Hs_ft,1.849
2011-06-24 15:45:00,Hs_ft,2.087
2011-06-24 16:15:00,Hs_ft,1.823
2011-06-24 16:45:00,Hs_ft,1.712
2011-06-24 17:15:00,Hs_ft,1.861
2011-06-24 17:45:00,Hs_ft,1.844
2011-06-24 18:15:00,Hs_ft,1.736
2011-06-24 18:45:00,Hs_ft,1.501
2011-06-24 19:15:00,Hs_ft,1.575
2011-06-24 19:45:00,Hs_ft,1.609
2011-06-24 20:15:00,Hs_ft,1.663
2011-06-24 20:45:00,Hs_ft,1.287
2011-06-24 21:15:00,Hs_ft,1.265
2011-06-24 21:45:00,Hs_ft,1.321
2011-06-24 22:15:00,Hs_ft,1.462
2011-06-24 22:45:00,Hs_ft,1.505
2011-06-24 23:15:00,Hs_ft,1.476
2011-06-24 23:45:00,Hs_ft,1.668
2011-06-25 00:15:00,Hs_ft,1.675
2011-06-25 00:45:00,Hs_ft,1.625
2011-06-25 01:15:00,Hs_ft,1.737
2011-06-25 01:45:00,Hs_ft,1.694
2011-06-25 02:15:00,Hs_ft,2.027
2011-06-25 02:45:00,Hs_ft,1.988
2011-06-25 03:15:00,Hs_ft,1.805
2011-06-25 03:45:00,Hs_ft,1.706
2011-06-25 04:15:00,Hs_ft,1.682
2011-06-25 04:45:00,Hs_ft,1.762
2011-06-25 05:15:00,Hs_ft,1.941
2011-06-25 05:45:00,Hs_ft,1.73
2011-06-25 06:15:00,Hs_ft,1.536
2011-06-25 06:45:00,Hs_ft,1.731
2011-06-25 07:15:00,Hs_ft,1.879
2011-06-25 07:45:00,Hs_ft,1.758
2011-06-25 08:15:00,Hs_ft,1.975
2011-06-25 08:45:00,Hs_ft,1.597
2011-06-25 09:15:00,Hs_ft,1.689
2011-06-25 09:45:00,Hs_ft,1.993
2011-06-25 10:15:00,Hs_ft,1.782
2011-06-25 10:45:00,Hs_ft,-328076.719
2011-06-25 11:15:00,Hs_ft,1.416
2011-06-25 11:45:00,Hs_ft,1.555
2011-06-25 12:15:00,Hs_ft,-328076.719
2011-06-25 12:45:00,Hs_ft,-328076.719
2011-06-25 13:15:00,Hs_ft,-328076.719
2011-06-25 13:45:00,Hs_ft,-328076.719
2011-06-25 14:15:00,Hs_ft,-328076.719
2011-06-25 14:45:00,Hs_ft,-328076.719
2011-06-25 15:15:00,Hs_ft,-328076.719
2011-06-25 15:45:00,Hs_ft,-328076.719
2011-06-25 16:15:00,Hs_ft,-328076.719
2011-06-25 16:45:00,Hs_ft,-328076.719
2011-06-25 17:15:00,Hs_ft,-328076.719
2011-06-25 17:45:00,Hs_ft,-328076.719
2011-06-25 18:15:00,Hs_ft,-328076.719
2011-06-25 18:45:00,Hs_ft,-328076.719
2011-06-25 19:15:00,Hs_ft,-328076.719
2011-06-25 19:45:00,Hs_ft,-328076.719
2011-06-25 20:15:00,Hs_ft,-328076.719
2011-06-25 20:45:00,Hs_ft,-328076.719
2011-06-25 21:15:00,Hs_ft,-328076.719
2011-06-25 21:45:00,Hs_ft,-328076.719
2011-06-25 22:15:00,Hs_ft,-328076.719
2011-06-25 22:45:00,Hs_ft,-328076.719
2011-06-25 23:15:00,Hs_ft,-328076.719
2011-06-25 23:45:00,Hs_ft,-328076.719
2011-06-26 00:15:00,Hs_ft,-328076.719
2011-06-26 00:45:00,Hs_ft,-328076.719
2011-06-26 01:15:00,Hs_ft,-328076.719
2011-06-26 01:45:00,Hs_ft,-328076.719
2011-06-26 02:15:00,Hs_ft,-328076.719
2011-06-26 02:45:00,Hs_ft,-328076.719
2011-06-26 03:15:00,Hs_ft,-328076.719
2011-06-26 03:45:00,Hs_ft,-328076.719
2011-06-26 04:15:00,Hs_ft,-328076.719
2011-06-26 04:45:00,Hs_ft,-328076.719
2011-06-26 05:15:00,Hs_ft,-328076.719
2011-06-26 05:45:00,Hs_ft,-328076.719
2011-06-26 06:15:00,Hs_ft,-328076.719
2011-06-26 06:45:00,Hs_ft,-328076.719
2011-06-26 07:15:00,Hs_ft,-328076.719
2011-06-26 07:45:00,Hs_ft,-328076.719
2011-06-26 08:15:00,Hs_ft,-328076.719
2011-06-26 08:45:00,Hs_ft,-328076.719
2011-06-26 09:15:00,Hs_ft,-328076.719
2011-06-26 09:45:00,Hs_ft,-328076.719
2011-06-26 10:15:00,Hs_ft,-328076.719
2011-06-26 10:45:00,Hs_ft,-328076.719
2011-06-26 11:15:00,Hs_ft,-328076.719
2011-06-26 11:45:00,Hs_ft,-328076.719
2011-06-26 12:15:00,Hs_ft,-328076.719
2011-06-26 12:45:00,Hs_ft,-328076.719
2011-06-26 13:15:00,Hs_ft,-328076.719
2011-06-26 13:45:00,Hs_ft,-328076.719
2011-06-26 14:15:00,Hs_ft,-328076.719
2011-06-26 14:45:00,Hs_ft,-328076.719
2011-06-26 15:15:00,Hs_ft,-328076.719
2011-06-26 15:45:00,Hs_ft,-328076.719
2011-06-26 16:15:00,Hs_ft,-328076.719
2011-06-26 16:45:00,Hs_ft,-328076.719
2011-06-26 17:15:00,Hs_ft,-328076.719
2011-06-26 17:45:00,Hs_ft,-328076.719
2011-06-26 18:15:00,Hs_ft,-328076.719
2011-06-26 18:45:00,Hs_ft,-328076.719
2011-06-26 19:15:00,Hs_ft,-328076.719
2011-06-26 19:45:00,Hs_ft,-328076.719
2011-06-26 20:15:00,Hs_ft,-328076.719
2011-06-26 20:45:00,Hs_ft,-328076.719
2011-06-26 21:15:00,Hs_ft,-328076.719
2011-06-26 21:45:00,Hs_ft,-328076.719
2011-06-26 22:15:00,Hs_ft,-328076.719
2011-06-26 22:45:00,Hs_ft,-328076.719
2011-06-26 23:15:00,Hs_ft,-328076.719
2011-06-26 23:45:00,Hs_ft,-328076.719
2011-06-27 00:15:00,Hs_ft,-328076.719
2011-06-27 00:45:00,Hs_ft,-328076.719
2011-06-27 01:15:00,Hs_ft,-328076.719
2011-06-27 01:45:00,Hs_ft,-328076.719
2011-06-27 02:15:00,Hs_ft,-328076.719
2011-06-27 02:45:00,Hs_ft,-328076.719
2011-06-27 03:15:00,Hs_ft,-328076.719
2011-06-27 03:45:00,Hs_ft,-328076.719
2011-06-27 04:15:00,Hs_ft,-328076.719
2011-06-27 04:45:00,Hs_ft,-328076.719
2011-06-27 05:15:00,Hs_ft,-328076.719
2011-06-27 05:45:00,Hs_ft,-328076.719
2011-06-27 06:15:00,Hs_ft,-328076.719
2011-06-27 06:45:00,Hs_ft,-328076.719
2011-06-27 07:15:00,Hs_ft,-328076.719
2011-06-27 07:45:00,Hs_ft,-328076.719
2011-06-27 08:15:00,Hs_ft,-328076.719
2011-06-27 08:45:00,Hs_ft,-328076.719
2011-06-27 09:15:00,Hs_ft,-328076.719
2011-06-27 09:45:00,Hs_ft,-328076.719
2011-06-27 10:15:00,Hs_ft,-328076.719
2011-06-27 10:45:00,Hs_ft,-328076.719
2011-06-27 11:15:00,Hs_ft,-328076.719
2011-06-27 11:45:00,Hs_ft,-328076.719
2011-06-27 12:15:00,Hs_ft,-328076.719
2011-06-27 12:45:00,Hs_ft,-328076.719
2011-06-27 13:15:00,Hs_ft,-328076.719
2011-06-27 13:45:00,Hs_ft,-328076.719
2011-06-27 14:15:00,Hs_ft,-328076.719
2011-06-27 14:45:00,Hs_ft,-328076.719
2011-06-27 15:15:00,Hs_ft,-328076.719
2011-06-27 15:45:00,Hs_ft,-328076.719
2011-06-27 16:15:00,Hs_ft,-328076.719
2011-06-27 16:45:00,Hs_ft,-328076.719
2011-06-27 17:15:00,Hs_ft,-328076.719
2011-06-27 17:45:00,Hs_ft,-328076.719
2011-06-27 18:15:00,Hs_ft,-328076.719
2011-06-27 18:45:00,Hs_ft,-328076.719
2011-06-27 19:15:00,Hs_ft,-328076.719
2011-06-27 19:45:00,Hs_ft,-328076.719
2011-06-27 20:15:00,Hs_ft,-328076.719
2011-06-27 20:45:00,Hs_ft,-328076.719
2011-06-27 21:15:00,Hs_ft,-328076.719
2011-06-27 21:45:00,Hs_ft,-328076.719
2011-06-27 22:15:00,Hs_ft,-328076.719
2011-06-27 22:45:00,Hs_ft,-328076.719
2011-06-27 23:15:00,Hs_ft,-328076.719
2011-06-27 23:45:00,Hs_ft,-328076.719
2011-06-28 00:15:00,Hs_ft,-328076.719
2011-06-28 00:45:00,Hs_ft,-328076.719
2011-06-28 01:15:00,Hs_ft,-328076.719
2011-06-28 01:45:00,Hs_ft,-328076.719
2011-06-28 02:15:00,Hs_ft,-328076.719
2011-06-28 02:45:00,Hs_ft,-328076.719
2011-06-28 03:15:00,Hs_ft,-328076.719
2011-06-28 03:45:00,Hs_ft,-328076.719
2011-06-28 04:15:00,Hs_ft,-328076.719
2011-06-28 04:45:00,Hs_ft,-328076.719
2011-06-28 05:15:00,Hs_ft,-328076.719
2011-06-28 05:45:00,Hs_ft,-328076.719
2011-06-28 06:15:00,Hs_ft,-328076.719
2011-06-28 06:45:00,Hs_ft,-328076.719
2011-06-28 07:15:00,Hs_ft,-328076.719
2011-06-28 07:45:00,Hs_ft,-328076.719
2011-06-28 08:15:00,Hs_ft,-328076.719
2011-06-28 08:45:00,Hs_ft,-328076.719
2011-06-28 09:15:00,Hs_ft,-328076.719
2011-06-28 09:45:00,Hs_ft,-328076.719
2011-06-28 10:15:00,Hs_ft,-328076.719
2011-06-28 10:45:00,Hs_ft,4.295
2011-06-28 11:15:00,Hs_ft,1.58
2011-06-28 11:45:00,Hs_ft,1.753
2011-06-28 12:15:00,Hs_ft,1.766
2011-06-28 12:45:00,Hs_ft,1.292
2011-06-28 13:15:00,Hs_ft,1.467
2011-06-28 13:45:00,Hs_ft,1.365
2011-06-28 14:15:00,Hs_ft,1.296
2011-06-28 14:45:00,Hs_ft,1.707
2011-06-28 15:15:00,Hs_ft,1.613
2011-06-28 15:45:00,Hs_ft,1.696
2011-06-28 16:15:00,Hs_ft,1.536
2011-06-28 16:45:00,Hs_ft,1.663
2011-06-28 17:15:00,Hs_ft,1.135
2011-06-28 17:45:00,Hs_ft,1.283
2011-06-28 18:15:00,Hs_ft,1.136
2011-06-28 18:45:00,Hs_ft,1.37
2011-06-28 19:15:00,Hs_ft,1.062
2011-06-28 19:45:00,Hs_ft,1.254
2011-06-28 20:15:00,Hs_ft,1.55
2011-06-28 20:45:00,Hs_ft,1.579
2011-06-28 21:15:00,Hs_ft,1.66
2011-06-28 21:45:00,Hs_ft,1.907
2011-06-28 22:15:00,Hs_ft,2.293
2011-06-28 22:45:00,Hs_ft,2.315
2011-06-28 23:15:00,Hs_ft,2.221
2011-06-28 23:45:00,Hs_ft,2.157
2011-06-29 00:15:00,Hs_ft,2.056
2011-06-29 00:45:00,Hs_ft,1.778
2011-06-29 01:15:00,Hs_ft,1.819
2011-06-29 01:45:00,Hs_ft,2.176
2011-06-29 02:15:00,Hs_ft,1.855
2011-06-29 02:45:00,Hs_ft,2.158
2011-06-29 03:15:00,Hs_ft,2
2011-06-29 03:45:00,Hs_ft,2.076
2011-06-29 04:15:00,Hs_ft,2.208
2011-06-29 04:45:00,Hs_ft,1.787
2011-06-29 05:15:00,Hs_ft,4.507
2011-06-29 05:45:00,Hs_ft,1.823
2011-06-29 06:15:00,Hs_ft,1.915
2011-06-29 06:45:00,Hs_ft,2.069
2011-06-29 07:15:00,Hs_ft,1.62
2011-06-29 07:45:00,Hs_ft,1.673
2011-06-29 08:15:00,Hs_ft,1.675
2011-06-29 08:45:00,Hs_ft,1.804
2011-06-29 09:15:00,Hs_ft,1.566
2011-06-29 09:45:00,Hs_ft,1.901
2011-06-29 10:15:00,Hs_ft,1.546
2011-06-29 10:45:00,Hs_ft,1.641
2011-06-29 11:15:00,Hs_ft,1.315
2011-06-29 11:45:00,Hs_ft,1.69
2011-06-29 12:15:00,Hs_ft,1.254
2011-06-29 12:45:00,Hs_ft,1.252
2011-06-29 13:15:00,Hs_ft,1.29
2011-06-29 13:45:00,Hs_ft,1.341
2011-06-29 14:15:00,Hs_ft,1.064
2011-06-29 14:45:00,Hs_ft,1.347
2011-06-29 15:15:00,Hs_ft,1.017
2011-06-29 15:45:00,Hs_ft,0.895
2011-06-29 16:15:00,Hs_ft,0.849
2011-06-29 16:45:00,Hs_ft,0.9
2011-06-29 17:15:00,Hs_ft,0.744
2011-06-29 17:45:00,Hs_ft,0.721
2011-06-29 18:15:00,Hs_ft,0.657
2011-06-29 18:45:00,Hs_ft,0.666
2011-06-29 19:15:00,Hs_ft,0.498
2011-06-29 19:45:00,Hs_ft,0.589
2011-06-29 20:15:00,Hs_ft,0.383
2011-06-29 20:45:00,Hs_ft,0.417
2011-06-29 21:15:00,Hs_ft,0.352
2011-06-29 21:45:00,Hs_ft,0.318
2011-06-29 22:15:00,Hs_ft,0.329
2011-06-29 22:45:00,Hs_ft,0.346
2011-06-29 23:15:00,Hs_ft,0.259
2011-06-29 23:45:00,Hs_ft,0.236
2011-06-30 00:15:00,Hs_ft,0.221
2011-06-30 00:45:00,Hs_ft,0.209
2011-06-30 01:15:00,Hs_ft,0.229
2011-06-30 01:45:00,Hs_ft,0.227
2011-06-30 02:15:00,Hs_ft,0.197
2011-06-30 02:45:00,Hs_ft,0.192
2011-06-30 03:15:00,Hs_ft,0.183
2011-06-30 03:45:00,Hs_ft,0.195
2011-06-30 04:15:00,Hs_ft,0.173
2011-06-30 04:45:00,Hs_ft,0.165
2011-06-30 05:15:00,Hs_ft,0.149
2011-06-30 05:45:00,Hs_ft,0.146
2011-06-30 06:15:00,Hs_ft,0.152
2011-06-30 06:45:00,Hs_ft,0.128
2011-06-30 07:15:00,Hs_ft,0.101
2011-06-30 07:45:00,Hs_ft,0.117
2011-06-30 08:15:00,Hs_ft,0.092
2011-06-30 08:45:00,Hs_ft,0.085
2011-06-30 09:15:00,Hs_ft,0.095
2011-06-30 09:45:00,Hs_ft,0.084
2011-06-30 10:15:00,Hs_ft,0.063
2011-06-30 10:45:00,Hs_ft,0.049
2011-06-30 11:15:00,Hs_ft,0.051
2011-06-30 11:45:00,Hs_ft,0.046
2011-06-30 12:15:00,Hs_ft,0.047
2011-06-30 12:45:00,Hs_ft,0.051
2011-06-30 13:15:00,Hs_ft,0.042
2011-06-30 13:45:00,Hs_ft,0.044
2011-06-30 14:15:00,Hs_ft,0.063
2011-06-30 14:45:00,Hs_ft,0.076
2011-06-30 15:15:00,Hs_ft,0.076
2011-06-30 15:45:00,Hs_ft,0.085
2011-06-30 16:15:00,Hs_ft,0.09
2011-06-30 16:45:00,Hs_ft,0.111
2011-06-30 17:15:00,Hs_ft,0.124
2011-06-30 17:45:00,Hs_ft,0.114
2011-06-30 18:15:00,Hs_ft,0.123
2011-06-30 18:45:00,Hs_ft,0.109
2011-06-30 19:15:00,Hs_ft,0.105
2011-06-30 19:45:00,Hs_ft,0.078
2011-06-30 20:15:00,Hs_ft,0.081
2011-06-30 20:45:00,Hs_ft,0.069
2011-06-30 21:15:00,Hs_ft,0.06
2011-06-30 21:45:00,Hs_ft,0.06
2011-06-30 22:15:00,Hs_ft,0.059
2011-06-30 22:45:00,Hs_ft,0.054
2011-06-30 23:15:00,Hs_ft,0.053
2011-06-30 23:45:00,Hs_ft,0.063
2011-07-01 00:15:00,Hs_ft,0.087
2011-07-01 00:45:00,Hs_ft,0.079
2011-07-01 01:15:00,Hs_ft,0.081
2011-07-01 01:45:00,Hs_ft,0.082
2011-07-01 02:15:00,Hs_ft,0.056
2011-07-01 02:45:00,Hs_ft,0.081
2011-07-01 03:15:00,Hs_ft,0.051
2011-07-01 03:45:00,Hs_ft,0.068
2011-07-01 04:15:00,Hs_ft,0.046
2011-07-01 04:45:00,Hs_ft,0.041
2011-07-01 05:15:00,Hs_ft,0.039
2011-07-01 05:45:00,Hs_ft,0.035
2011-07-01 06:15:00,Hs_ft,0.039
2011-07-01 06:45:00,Hs_ft,0.034
2011-07-01 07:15:00,Hs_ft,0.039
2011-07-01 07:45:00,Hs_ft,0.035
2011-07-01 08:15:00,Hs_ft,0.041
2011-07-01 08:45:00,Hs_ft,0.042
2011-07-01 09:15:00,Hs_ft,0.034
2011-07-01 09:45:00,Hs_ft,0.043
2011-07-01 10:15:00,Hs_ft,0.025
2011-07-01 10:45:00,Hs_ft,0.023
2011-07-01 11:15:00,Hs_ft,0.062
2011-07-01 11:45:00,Hs_ft,0.035
2011-07-01 12:15:00,Hs_ft,0.057
2011-07-01 12:45:00,Hs_ft,0.044
2011-07-01 13:15:00,Hs_ft,0.038
2011-07-01 13:45:00,Hs_ft,0.028
2011-07-01 14:15:00,Hs_ft,0.02
2011-07-01 14:45:00,Hs_ft,0.024
2011-07-01 15:15:00,Hs_ft,0.032
2011-07-01 15:45:00,Hs_ft,0.028
2011-07-01 16:15:00,Hs_ft,0.027
2011-07-01 16:45:00,Hs_ft,0.055
2011-07-01 17:15:00,Hs_ft,0.028
2011-07-01 17:45:00,Hs_ft,0.023
2011-07-01 18:15:00,Hs_ft,0.115
2011-07-01 18:45:00,Hs_ft,0.132
2011-07-01 19:15:00,Hs_ft,0.047
2011-07-01 19:45:00,Hs_ft,0.045
2011-07-01 20:15:00,Hs_ft,0.057
2011-07-01 20:45:00,Hs_ft,0.022
2011-07-01 21:15:00,Hs_ft,0.024
2011-07-01 21:45:00,Hs_ft,0.018
2011-07-01 22:15:00,Hs_ft,0.018
2011-07-01 22:45:00,Hs_ft,0.017
2011-07-01 23:15:00,Hs_ft,0.017
2011-07-01 23:45:00,Hs_ft,0.018
2011-07-02 00:15:00,Hs_ft,0.03
2011-07-02 00:45:00,Hs_ft,0.034
2011-07-02 01:15:00,Hs_ft,0.031
2011-07-02 01:45:00,Hs_ft,0.022
2011-07-02 02:15:00,Hs_ft,0.027
2011-07-02 02:45:00,Hs_ft,0.029
2011-07-02 03:15:00,Hs_ft,0.034
2011-07-02 03:45:00,Hs_ft,0.037
2011-07-02 04:15:00,Hs_ft,0.063
2011-07-02 05:15:00,Hs_ft,0.083
2011-07-02 05:45:00,Hs_ft,0.123
2011-07-02 06:15:00,Hs_ft,0.109
2011-07-02 06:45:00,Hs_ft,0.135
2011-07-02 07:15:00,Hs_ft,0.154
2011-07-02 07:45:00,Hs_ft,0.186
2011-07-02 08:15:00,Hs_ft,0.141
2011-07-02 08:45:00,Hs_ft,0.128
2011-07-02 09:15:00,Hs_ft,0.133
2011-07-02 09:45:00,Hs_ft,0.116
2011-07-02 10:15:00,Hs_ft,0.125
2011-07-02 10:45:00,Hs_ft,0.105
2011-07-02 11:15:00,Hs_ft,0.102
2011-07-02 11:45:00,Hs_ft,0.101
2011-07-02 12:15:00,Hs_ft,0.117
2011-07-02 12:45:00,Hs_ft,0.106
2011-07-02 13:15:00,Hs_ft,0.107
2011-07-02 13:45:00,Hs_ft,0.15
2011-07-02 14:15:00,Hs_ft,0.13
2011-07-02 14:45:00,Hs_ft,0.163
2011-07-02 15:15:00,Hs_ft,0.138
2011-07-02 15:45:00,Hs_ft,0.148
2011-07-02 16:15:00,Hs_ft,0.147
2011-07-02 16:45:00,Hs_ft,0.171
2011-07-02 17:15:00,Hs_ft,0.18
2011-07-02 17:45:00,Hs_ft,0.224
2011-07-02 18:15:00,Hs_ft,0.264
2011-07-02 18:45:00,Hs_ft,0.527
2011-07-02 19:15:00,Hs_ft,0.606
2011-07-02 19:45:00,Hs_ft,0.648
2011-07-02 20:15:00,Hs_ft,0.887
2011-07-02 20:45:00,Hs_ft,0.874
2011-07-02 21:15:00,Hs_ft,1.335
2011-07-02 21:45:00,Hs_ft,1.115
2011-07-02 22:15:00,Hs_ft,1.3
2011-07-02 22:45:00,Hs_ft,1.057
2011-07-02 23:15:00,Hs_ft,1.216
2011-07-02 23:45:00,Hs_ft,0.987
2011-07-03 00:15:00,Hs_ft,0.785
2011-07-03 00:45:00,Hs_ft,0.729
2011-07-03 01:15:00,Hs_ft,1.053
2011-07-03 01:45:00,Hs_ft,0.635
2011-07-03 02:15:00,Hs_ft,0.652
2011-07-03 02:45:00,Hs_ft,0.66
2011-07-03 03:15:00,Hs_ft,0.526
2011-07-03 03:45:00,Hs_ft,0.508
2011-07-03 04:45:00,Hs_ft,0.355
2011-07-03 05:15:00,Hs_ft,0.353
2011-07-03 05:45:00,Hs_ft,0.363
2011-07-03 06:15:00,Hs_ft,0.343
2011-07-03 06:45:00,Hs_ft,0.422
2011-07-03 07:15:00,Hs_ft,0.43
2011-07-03 07:45:00,Hs_ft,0.432
2011-07-03 08:15:00,Hs_ft,0.468
2011-07-03 08:45:00,Hs_ft,0.488
2011-07-03 09:15:00,Hs_ft,0.472
2011-07-03 09:45:00,Hs_ft,0.408
2011-07-03 10:15:00,Hs_ft,0.33
