times,ADCP Temp,Units
2011-05-20 16:15:00,8.87,F
2011-05-20 16:45:00,8.87,F
2011-05-20 17:15:00,8.89,F
2011-05-20 17:45:00,8.91,F
2011-05-20 18:15:00,8.94,F
2011-05-20 18:45:00,8.98,F
2011-05-20 19:15:00,9.01,F
2011-05-20 19:45:00,9.04,F
2011-05-20 20:15:00,9.07,F
2011-05-20 20:45:00,9.1,F
2011-05-20 21:15:00,9.12,F
2011-05-20 21:45:00,9.15,F
2011-05-20 22:15:00,9.18,F
2011-05-20 22:45:00,9.19,F
2011-05-20 23:15:00,9.2,F
2011-05-20 23:45:00,9.22,F
2011-05-21 00:15:00,9.22,F
2011-05-21 00:45:00,9.23,F
2011-05-21 01:15:00,9.23,F
2011-05-21 01:45:00,9.23,F
2011-05-21 02:15:00,9.23,F
2011-05-21 02:45:00,9.23,F
2011-05-21 03:15:00,9.23,F
2011-05-21 03:45:00,9.24,F
2011-05-21 04:15:00,9.25,F
2011-05-21 04:45:00,9.26,F
2011-05-21 05:15:00,9.27,F
2011-05-21 05:45:00,9.28,F
2011-05-21 06:15:00,9.29,F
2011-05-21 06:45:00,9.3,F
2011-05-21 07:15:00,9.31,F
2011-05-21 07:45:00,9.33,F
2011-05-21 08:15:00,9.35,F
2011-05-21 08:45:00,9.38,F
2011-05-21 09:15:00,9.43,F
2011-05-21 09:45:00,9.52,F
2011-05-21 10:15:00,9.64,F
2011-05-21 10:45:00,9.76,F
2011-05-21 11:15:00,9.87,F
2011-05-21 11:45:00,9.99,F
2011-05-21 12:15:00,10.1,F
2011-05-21 12:45:00,10.21,F
2011-05-21 13:15:00,10.3,F
2011-05-21 13:45:00,10.37,F
2011-05-21 14:15:00,10.42,F
2011-05-21 14:45:00,10.47,F
2011-05-21 15:15:00,10.51,F
2011-05-21 15:45:00,10.54,F
2011-05-21 16:15:00,10.58,F
2011-05-21 16:45:00,10.6,F
2011-05-21 17:15:00,10.62,F
2011-05-21 17:45:00,10.64,F
2011-05-21 18:15:00,10.65,F
2011-05-21 18:45:00,10.65,F
2011-05-21 19:15:00,10.64,F
2011-05-21 19:45:00,10.63,F
2011-05-21 20:15:00,10.63,F
2011-05-21 20:45:00,10.62,F
2011-05-21 21:15:00,10.62,F
2011-05-21 21:45:00,10.6,F
2011-05-21 22:15:00,10.58,F
2011-05-21 22:45:00,10.56,F
2011-05-21 23:15:00,10.55,F
2011-05-21 23:45:00,10.53,F
2011-05-22 00:15:00,10.52,F
2011-05-22 00:45:00,10.51,F
2011-05-22 01:15:00,10.49,F
2011-05-22 01:45:00,10.48,F
2011-05-22 02:15:00,10.46,F
2011-05-22 02:45:00,10.45,F
2011-05-22 03:15:00,10.43,F
2011-05-22 03:45:00,10.42,F
2011-05-22 04:15:00,10.4,F
2011-05-22 04:45:00,10.38,F
2011-05-22 05:15:00,10.36,F
2011-05-22 05:45:00,10.35,F
2011-05-22 06:15:00,10.35,F
2011-05-22 06:45:00,10.36,F
2011-05-22 07:15:00,10.38,F
2011-05-22 07:45:00,10.42,F
2011-05-22 08:15:00,10.46,F
2011-05-22 08:45:00,10.51,F
2011-05-22 09:15:00,10.56,F
2011-05-22 09:45:00,10.6,F
2011-05-22 10:15:00,10.64,F
2011-05-22 10:45:00,10.69,F
2011-05-22 11:15:00,10.73,F
2011-05-22 11:45:00,10.78,F
2011-05-22 12:15:00,10.83,F
2011-05-22 12:45:00,10.87,F
2011-05-22 13:15:00,10.91,F
2011-05-22 13:45:00,10.93,F
2011-05-22 14:15:00,10.95,F
2011-05-22 14:45:00,10.97,F
2011-05-22 15:15:00,10.97,F
2011-05-22 15:45:00,10.97,F
2011-05-22 16:15:00,10.97,F
2011-05-22 16:45:00,10.97,F
2011-05-22 17:15:00,10.97,F
2011-05-22 17:45:00,10.95,F
2011-05-22 18:15:00,10.91,F
2011-05-22 18:45:00,10.86,F
2011-05-22 19:15:00,10.81,F
2011-05-22 19:45:00,10.76,F
2011-05-22 20:15:00,10.72,F
2011-05-22 20:45:00,10.68,F
2011-05-22 21:15:00,10.65,F
2011-05-22 21:45:00,10.63,F
2011-05-22 22:15:00,10.63,F
2011-05-22 22:45:00,10.64,F
2011-05-22 23:15:00,10.66,F
2011-05-22 23:45:00,10.69,F
2011-05-23 00:15:00,10.71,F
2011-05-23 00:45:00,10.74,F
2011-05-23 01:15:00,10.76,F
2011-05-23 01:45:00,10.79,F
2011-05-23 02:15:00,10.81,F
2011-05-23 02:45:00,10.84,F
2011-05-23 03:15:00,10.87,F
2011-05-23 03:45:00,10.89,F
2011-05-23 04:15:00,10.92,F
2011-05-23 04:45:00,10.94,F
2011-05-23 05:15:00,10.96,F
2011-05-23 05:45:00,10.98,F
2011-05-23 06:15:00,11.0,F
2011-05-23 06:45:00,11.02,F
2011-05-23 07:15:00,11.06,F
2011-05-23 07:45:00,11.1,F
2011-05-23 08:15:00,11.14,F
2011-05-23 08:45:00,11.19,F
2011-05-23 09:15:00,11.3,F
2011-05-23 09:45:00,11.65,F
2011-05-23 10:15:00,11.82,F
2011-05-23 10:45:00,11.92,F
2011-05-23 11:15:00,11.89,F
2011-05-23 11:45:00,11.86,F
2011-05-23 12:15:00,11.94,F
2011-05-23 12:45:00,11.97,F
2011-05-23 13:15:00,12.0,F
2011-05-23 13:45:00,12.05,F
2011-05-23 14:15:00,12.11,F
2011-05-23 14:45:00,12.2,F
2011-05-23 15:15:00,12.28,F
2011-05-23 15:45:00,12.33,F
2011-05-23 16:15:00,12.35,F
2011-05-23 16:45:00,12.36,F
2011-05-23 17:15:00,12.34,F
2011-05-23 17:45:00,12.32,F
2011-05-23 18:15:00,12.32,F
2011-05-23 18:45:00,12.33,F
2011-05-23 19:15:00,12.35,F
2011-05-23 19:45:00,12.33,F
2011-05-23 20:15:00,12.57,F
2011-05-23 20:45:00,13.15,F
2011-05-23 21:15:00,12.74,F
2011-05-23 21:45:00,12.1,F
2011-05-23 22:15:00,11.83,F
2011-05-23 22:45:00,11.69,F
2011-05-23 23:15:00,12.04,F
2011-05-23 23:45:00,12.14,F
2011-05-24 00:15:00,12.26,F
2011-05-24 00:45:00,12.24,F
2011-05-24 01:15:00,12.13,F
2011-05-24 01:45:00,12.09,F
2011-05-24 02:15:00,12.09,F
2011-05-24 02:45:00,12.1,F
2011-05-24 03:15:00,12.13,F
2011-05-24 03:45:00,12.15,F
2011-05-24 04:15:00,12.17,F
2011-05-24 04:45:00,12.19,F
2011-05-24 05:15:00,12.21,F
2011-05-24 05:45:00,12.24,F
2011-05-24 06:15:00,12.3,F
2011-05-24 06:45:00,12.35,F
2011-05-24 07:15:00,12.39,F
2011-05-24 07:45:00,12.47,F
2011-05-24 08:15:00,12.61,F
2011-05-24 08:45:00,12.65,F
2011-05-24 09:15:00,12.65,F
2011-05-24 09:45:00,12.62,F
2011-05-24 10:15:00,12.65,F
2011-05-24 10:45:00,12.71,F
2011-05-24 11:15:00,12.75,F
2011-05-24 11:45:00,12.86,F
2011-05-24 12:15:00,12.93,F
2011-05-24 12:45:00,12.88,F
2011-05-24 13:15:00,12.85,F
2011-05-24 13:45:00,12.78,F
2011-05-24 14:15:00,12.72,F
2011-05-24 14:45:00,12.66,F
2011-05-24 15:15:00,12.59,F
2011-05-24 15:45:00,12.47,F
2011-05-24 16:15:00,12.36,F
2011-05-24 16:45:00,12.28,F
2011-05-24 17:15:00,12.2,F
2011-05-24 17:45:00,12.15,F
2011-05-24 18:15:00,12.1,F
2011-05-24 18:45:00,12.08,F
2011-05-24 19:15:00,12.07,F
2011-05-24 19:45:00,12.08,F
2011-05-24 20:15:00,12.12,F
2011-05-24 20:45:00,12.21,F
2011-05-24 21:15:00,12.32,F
2011-05-24 21:45:00,12.4,F
2011-05-24 22:15:00,12.42,F
2011-05-24 22:45:00,12.4,F
2011-05-24 23:15:00,12.36,F
2011-05-24 23:45:00,12.33,F
2011-05-25 00:15:00,12.29,F
2011-05-25 00:45:00,12.23,F
2011-05-25 01:15:00,12.16,F
2011-05-25 01:45:00,12.09,F
2011-05-25 02:15:00,12.03,F
2011-05-25 02:45:00,11.97,F
2011-05-25 03:15:00,11.93,F
2011-05-25 03:45:00,11.89,F
2011-05-25 04:15:00,11.86,F
2011-05-25 04:45:00,11.82,F
2011-05-25 05:15:00,11.79,F
2011-05-25 05:45:00,11.72,F
2011-05-25 06:15:00,11.65,F
2011-05-25 06:45:00,11.58,F
2011-05-25 07:15:00,11.51,F
2011-05-25 07:45:00,11.46,F
2011-05-25 08:15:00,11.41,F
2011-05-25 08:45:00,11.36,F
2011-05-25 09:15:00,11.31,F
2011-05-25 09:45:00,11.25,F
2011-05-25 10:15:00,11.19,F
2011-05-25 10:45:00,11.15,F
2011-05-25 11:15:00,11.1,F
2011-05-25 11:45:00,11.06,F
2011-05-25 12:15:00,11.02,F
2011-05-25 12:45:00,10.98,F
2011-05-25 13:15:00,10.93,F
2011-05-25 13:45:00,10.89,F
2011-05-25 14:15:00,10.83,F
2011-05-25 14:45:00,10.78,F
2011-05-25 15:15:00,10.72,F
2011-05-25 15:45:00,10.67,F
2011-05-25 16:15:00,10.63,F
2011-05-25 16:45:00,10.57,F
2011-05-25 17:15:00,10.52,F
2011-05-25 17:45:00,10.47,F
2011-05-25 18:15:00,10.49,F
2011-05-25 18:45:00,10.51,F
2011-05-25 19:15:00,10.52,F
2011-05-25 19:45:00,10.52,F
2011-05-25 20:15:00,10.52,F
2011-05-25 20:45:00,10.53,F
2011-05-25 21:15:00,10.54,F
2011-05-25 21:45:00,10.55,F
2011-05-25 22:15:00,10.57,F
2011-05-25 22:45:00,10.58,F
2011-05-25 23:15:00,10.58,F
2011-05-25 23:45:00,10.58,F
2011-05-26 00:15:00,10.57,F
2011-05-26 00:45:00,10.56,F
2011-05-26 01:15:00,10.56,F
2011-05-26 01:45:00,10.56,F
2011-05-26 02:15:00,10.56,F
2011-05-26 02:45:00,10.57,F
2011-05-26 03:15:00,10.58,F
2011-05-26 03:45:00,10.58,F
2011-05-26 04:15:00,10.6,F
2011-05-26 04:45:00,10.61,F
2011-05-26 05:15:00,10.62,F
2011-05-26 05:45:00,10.64,F
2011-05-26 06:15:00,10.67,F
2011-05-26 06:45:00,10.69,F
2011-05-26 07:15:00,10.72,F
2011-05-26 07:45:00,10.75,F
2011-05-26 08:15:00,10.8,F
2011-05-26 08:45:00,10.86,F
2011-05-26 09:15:00,10.92,F
2011-05-26 09:45:00,10.99,F
2011-05-26 10:15:00,11.07,F
2011-05-26 10:45:00,11.13,F
2011-05-26 11:15:00,11.19,F
2011-05-26 11:45:00,11.24,F
2011-05-26 12:15:00,11.3,F
2011-05-26 12:45:00,11.35,F
2011-05-26 13:15:00,11.39,F
2011-05-26 13:45:00,11.42,F
2011-05-26 14:15:00,11.45,F
2011-05-26 14:45:00,11.47,F
2011-05-26 15:15:00,11.5,F
2011-05-26 15:45:00,11.53,F
2011-05-26 16:15:00,11.57,F
2011-05-26 16:45:00,11.6,F
2011-05-26 17:15:00,11.61,F
2011-05-26 17:45:00,11.61,F
2011-05-26 18:15:00,11.62,F
2011-05-26 18:45:00,11.63,F
2011-05-26 19:15:00,11.64,F
2011-05-26 19:45:00,11.65,F
2011-05-26 20:15:00,11.66,F
2011-05-26 20:45:00,11.68,F
2011-05-26 21:15:00,11.7,F
2011-05-26 21:45:00,11.71,F
2011-05-26 22:15:00,11.73,F
2011-05-26 22:45:00,11.73,F
2011-05-26 23:15:00,11.74,F
2011-05-26 23:45:00,11.74,F
2011-05-27 00:15:00,11.74,F
2011-05-27 00:45:00,11.75,F
2011-05-27 01:15:00,11.76,F
2011-05-27 01:45:00,11.76,F
2011-05-27 02:15:00,11.77,F
2011-05-27 02:45:00,11.77,F
2011-05-27 03:15:00,11.78,F
2011-05-27 03:45:00,11.79,F
2011-05-27 04:15:00,11.8,F
2011-05-27 04:45:00,11.82,F
2011-05-27 05:15:00,11.83,F
2011-05-27 05:45:00,11.85,F
2011-05-27 06:15:00,11.86,F
2011-05-27 06:45:00,11.87,F
2011-05-27 07:15:00,11.88,F
2011-05-27 07:45:00,11.89,F
2011-05-27 08:15:00,11.87,F
2011-05-27 08:45:00,11.85,F
2011-05-27 09:15:00,11.83,F
2011-05-27 09:45:00,11.82,F
2011-05-27 10:15:00,11.81,F
2011-05-27 10:45:00,11.8,F
2011-05-27 11:15:00,11.8,F
2011-05-27 11:45:00,11.79,F
2011-05-27 12:15:00,11.77,F
2011-05-27 12:45:00,11.75,F
2011-05-27 13:15:00,11.73,F
2011-05-27 13:45:00,11.71,F
2011-05-27 14:15:00,11.69,F
2011-05-27 14:45:00,11.67,F
2011-05-27 15:15:00,11.65,F
2011-05-27 15:45:00,11.64,F
2011-05-27 16:15:00,11.62,F
2011-05-27 16:45:00,11.6,F
2011-05-27 17:15:00,11.58,F
2011-05-27 17:45:00,11.57,F
2011-05-27 18:15:00,11.57,F
2011-05-27 18:45:00,11.58,F
2011-05-27 19:15:00,11.59,F
2011-05-27 19:45:00,11.6,F
2011-05-27 20:15:00,11.62,F
2011-05-27 20:45:00,11.63,F
2011-05-27 21:15:00,11.64,F
2011-05-27 21:45:00,11.66,F
2011-05-27 22:15:00,11.68,F
2011-05-27 22:45:00,11.7,F
2011-05-27 23:15:00,11.69,F
2011-05-27 23:45:00,11.66,F
2011-05-28 00:15:00,11.62,F
2011-05-28 00:45:00,11.59,F
2011-05-28 01:15:00,11.56,F
2011-05-28 01:45:00,11.54,F
2011-05-28 02:15:00,11.52,F
2011-05-28 02:45:00,11.5,F
2011-05-28 03:15:00,11.49,F
2011-05-28 03:45:00,11.47,F
2011-05-28 04:15:00,11.46,F
2011-05-28 04:45:00,11.46,F
2011-05-28 05:15:00,11.45,F
2011-05-28 05:45:00,11.45,F
2011-05-28 06:15:00,11.46,F
2011-05-28 06:45:00,11.46,F
2011-05-28 07:15:00,11.48,F
2011-05-28 07:45:00,11.5,F
2011-05-28 08:15:00,11.51,F
2011-05-28 08:45:00,11.53,F
2011-05-28 09:15:00,11.55,F
2011-05-28 09:45:00,11.56,F
2011-05-28 10:15:00,11.59,F
2011-05-28 10:45:00,11.62,F
2011-05-28 11:15:00,11.64,F
2011-05-28 11:45:00,11.67,F
2011-05-28 12:15:00,11.71,F
2011-05-28 12:45:00,11.73,F
2011-05-28 13:15:00,11.77,F
2011-05-28 13:45:00,11.8,F
2011-05-28 14:15:00,11.82,F
2011-05-28 14:45:00,11.83,F
2011-05-28 15:15:00,11.84,F
2011-05-28 15:45:00,11.84,F
2011-05-28 16:15:00,11.83,F
2011-05-28 16:45:00,11.83,F
2011-05-28 17:15:00,11.82,F
2011-05-28 17:45:00,11.83,F
2011-05-28 18:15:00,11.83,F
2011-05-28 18:45:00,11.83,F
2011-05-28 19:15:00,11.84,F
2011-05-28 19:45:00,11.86,F
2011-05-28 20:15:00,11.87,F
2011-05-28 20:45:00,11.89,F
2011-05-28 21:15:00,11.89,F
2011-05-28 21:45:00,11.9,F
2011-05-28 22:15:00,11.91,F
2011-05-28 22:45:00,11.92,F
2011-05-28 23:15:00,11.93,F
2011-05-28 23:45:00,11.96,F
2011-05-29 00:15:00,12.0,F
2011-05-29 00:45:00,12.07,F
2011-05-29 01:15:00,12.14,F
2011-05-29 01:45:00,12.2,F
2011-05-29 02:15:00,12.23,F
2011-05-29 02:45:00,12.22,F
2011-05-29 03:15:00,12.21,F
2011-05-29 03:45:00,12.21,F
2011-05-29 04:15:00,12.22,F
2011-05-29 04:45:00,12.24,F
2011-05-29 05:15:00,12.27,F
2011-05-29 05:45:00,12.29,F
2011-05-29 06:15:00,12.35,F
2011-05-29 06:45:00,12.45,F
2011-05-29 07:15:00,12.58,F
2011-05-29 07:45:00,12.68,F
2011-05-29 08:15:00,12.74,F
2011-05-29 08:45:00,12.78,F
2011-05-29 09:15:00,12.81,F
2011-05-29 09:45:00,12.84,F
2011-05-29 10:15:00,12.88,F
2011-05-29 10:45:00,12.92,F
2011-05-29 11:15:00,12.96,F
2011-05-29 11:45:00,13.0,F
2011-05-29 12:15:00,13.04,F
2011-05-29 12:45:00,13.09,F
2011-05-29 13:15:00,13.14,F
2011-05-29 13:45:00,13.19,F
2011-05-29 14:15:00,13.22,F
2011-05-29 14:45:00,13.24,F
2011-05-29 15:15:00,13.26,F
2011-05-29 15:45:00,13.29,F
2011-05-29 16:15:00,13.3,F
2011-05-29 16:45:00,13.32,F
2011-05-29 17:15:00,13.33,F
2011-05-29 17:45:00,13.36,F
2011-05-29 18:15:00,13.44,F
2011-05-29 18:45:00,13.51,F
2011-05-29 19:15:00,13.57,F
2011-05-29 19:45:00,13.62,F
2011-05-29 20:15:00,13.67,F
2011-05-29 20:45:00,13.7,F
2011-05-29 21:15:00,13.74,F
2011-05-29 21:45:00,13.77,F
2011-05-29 22:15:00,13.8,F
2011-05-29 22:45:00,13.83,F
2011-05-29 23:15:00,13.85,F
2011-05-29 23:45:00,13.88,F
2011-05-30 00:15:00,13.9,F
2011-05-30 00:45:00,13.92,F
2011-05-30 01:15:00,13.92,F
2011-05-30 01:45:00,13.93,F
2011-05-30 02:15:00,13.94,F
2011-05-30 02:45:00,13.92,F
2011-05-30 03:15:00,13.88,F
2011-05-30 03:45:00,13.82,F
2011-05-30 04:15:00,13.76,F
2011-05-30 04:45:00,13.72,F
2011-05-30 05:15:00,13.69,F
2011-05-30 05:45:00,13.67,F
2011-05-30 06:15:00,13.65,F
2011-05-30 06:45:00,13.63,F
2011-05-30 07:15:00,13.63,F
2011-05-30 07:45:00,13.62,F
2011-05-30 08:15:00,13.63,F
2011-05-30 08:45:00,13.64,F
2011-05-30 09:15:00,13.65,F
2011-05-30 09:45:00,13.66,F
2011-05-30 10:15:00,13.68,F
2011-05-30 10:45:00,13.69,F
2011-05-30 11:15:00,13.7,F
2011-05-30 11:45:00,13.7,F
2011-05-30 12:15:00,13.7,F
2011-05-30 12:45:00,13.7,F
2011-05-30 13:15:00,13.7,F
2011-05-30 13:45:00,13.7,F
2011-05-30 14:15:00,13.69,F
2011-05-30 14:45:00,13.68,F
2011-05-30 15:15:00,13.67,F
2011-05-30 15:45:00,13.66,F
2011-05-30 16:15:00,13.66,F
2011-05-30 16:45:00,13.65,F
2011-05-30 17:15:00,13.64,F
2011-05-30 17:45:00,13.63,F
2011-05-30 18:15:00,13.62,F
2011-05-30 18:45:00,13.61,F
2011-05-30 19:15:00,13.6,F
2011-05-30 19:45:00,13.59,F
2011-05-30 20:15:00,13.59,F
2011-05-30 20:45:00,13.58,F
2011-05-30 21:15:00,13.57,F
2011-05-30 21:45:00,13.55,F
2011-05-30 22:15:00,13.54,F
2011-05-30 22:45:00,13.53,F
2011-05-30 23:15:00,13.51,F
2011-05-30 23:45:00,13.5,F
2011-05-31 00:15:00,13.49,F
2011-05-31 00:45:00,13.48,F
2011-05-31 01:15:00,13.46,F
2011-05-31 01:45:00,13.45,F
2011-05-31 02:15:00,13.45,F
2011-05-31 02:45:00,13.47,F
2011-05-31 03:15:00,13.48,F
2011-05-31 03:45:00,13.5,F
2011-05-31 04:15:00,13.52,F
2011-05-31 04:45:00,13.54,F
2011-05-31 05:45:00,13.66,F
2011-05-31 06:15:00,13.78,F
2011-05-31 06:45:00,13.88,F
2011-05-31 07:15:00,13.97,F
2011-05-31 07:45:00,14.09,F
2011-05-31 08:15:00,14.18,F
2011-05-31 08:45:00,14.2,F
2011-05-31 09:15:00,14.2,F
2011-05-31 09:45:00,14.21,F
2011-05-31 10:15:00,14.23,F
2011-05-31 10:45:00,14.25,F
2011-05-31 11:15:00,14.27,F
2011-05-31 11:45:00,14.3,F
2011-05-31 12:15:00,14.31,F
2011-05-31 12:45:00,14.32,F
2011-05-31 13:15:00,14.36,F
2011-05-31 13:45:00,14.42,F
2011-05-31 14:15:00,14.46,F
2011-05-31 14:45:00,14.49,F
2011-05-31 15:15:00,14.53,F
2011-05-31 15:45:00,14.58,F
2011-05-31 16:15:00,14.6,F
2011-05-31 16:45:00,14.62,F
2011-05-31 17:15:00,14.63,F
2011-05-31 17:45:00,14.63,F
2011-05-31 18:15:00,14.62,F
2011-05-31 18:45:00,14.61,F
2011-05-31 19:15:00,14.6,F
2011-05-31 19:45:00,14.6,F
2011-05-31 20:15:00,14.62,F
2011-05-31 20:45:00,14.67,F
2011-05-31 21:15:00,14.83,F
2011-05-31 21:45:00,15.13,F
2011-05-31 22:15:00,15.45,F
2011-05-31 22:45:00,15.74,F
2011-05-31 23:15:00,15.98,F
2011-05-31 23:45:00,16.18,F
2011-06-01 00:15:00,16.34,F
2011-06-01 00:45:00,16.5,F
2011-06-01 01:15:00,16.63,F
2011-06-01 01:45:00,16.71,F
2011-06-01 02:15:00,16.76,F
2011-06-01 02:45:00,16.81,F
2011-06-01 03:15:00,16.85,F
2011-06-01 03:45:00,16.86,F
2011-06-01 04:15:00,16.92,F
2011-06-01 04:45:00,16.99,F
2011-06-01 05:15:00,17.01,F
2011-06-01 05:45:00,17.04,F
2011-06-01 06:15:00,17.05,F
2011-06-01 06:45:00,17.1,F
2011-06-01 07:15:00,17.09,F
2011-06-01 07:45:00,17.11,F
2011-06-01 08:15:00,17.19,F
2011-06-01 08:45:00,17.46,F
2011-06-01 09:15:00,18.12,F
2011-06-01 09:45:00,18.51,F
2011-06-01 10:15:00,18.7,F
2011-06-01 10:45:00,18.84,F
2011-06-01 11:15:00,18.7,F
2011-06-01 11:45:00,18.71,F
2011-06-01 12:15:00,18.51,F
2011-06-01 12:45:00,18.5,F
2011-06-01 13:15:00,18.5,F
2011-06-01 13:45:00,18.37,F
2011-06-01 14:15:00,18.32,F
2011-06-01 14:45:00,18.39,F
2011-06-01 15:15:00,18.35,F
2011-06-01 15:45:00,18.35,F
2011-06-01 16:15:00,18.3,F
2011-06-01 16:45:00,18.17,F
2011-06-01 17:15:00,18.06,F
2011-06-01 17:45:00,18.02,F
2011-06-01 18:15:00,17.88,F
2011-06-01 18:45:00,17.84,F
2011-06-01 19:15:00,17.84,F
2011-06-01 19:45:00,17.79,F
2011-06-01 20:15:00,17.75,F
2011-06-01 20:45:00,17.71,F
2011-06-01 21:15:00,17.6,F
2011-06-01 21:45:00,17.6,F
2011-06-01 22:15:00,17.5,F
2011-06-01 22:45:00,17.42,F
2011-06-01 23:15:00,17.36,F
2011-06-01 23:45:00,17.29,F
2011-06-02 00:15:00,17.22,F
2011-06-02 00:45:00,17.13,F
2011-06-02 01:15:00,17.04,F
2011-06-02 01:45:00,16.94,F
2011-06-02 02:15:00,16.86,F
2011-06-02 02:45:00,16.79,F
2011-06-02 03:15:00,16.73,F
2011-06-02 03:45:00,16.67,F
2011-06-02 04:15:00,16.62,F
2011-06-02 04:45:00,16.57,F
2011-06-02 05:15:00,16.53,F
2011-06-02 05:45:00,16.5,F
2011-06-02 06:15:00,16.5,F
2011-06-02 06:45:00,16.51,F
2011-06-02 07:15:00,16.53,F
2011-06-02 07:45:00,16.57,F
2011-06-02 08:15:00,16.61,F
2011-06-02 08:45:00,16.63,F
2011-06-02 09:15:00,16.67,F
2011-06-02 09:45:00,16.7,F
2011-06-02 10:15:00,16.71,F
2011-06-02 10:45:00,16.74,F
2011-06-02 11:15:00,16.76,F
2011-06-02 11:45:00,16.79,F
2011-06-02 12:15:00,16.79,F
2011-06-02 12:45:00,16.79,F
2011-06-02 13:15:00,16.78,F
2011-06-02 13:45:00,16.76,F
2011-06-02 14:15:00,16.75,F
2011-06-02 14:45:00,16.74,F
2011-06-02 15:15:00,16.72,F
2011-06-02 15:45:00,16.71,F
2011-06-02 16:15:00,16.7,F
2011-06-02 16:45:00,16.69,F
2011-06-02 17:15:00,16.67,F
2011-06-02 17:45:00,16.66,F
2011-06-02 18:15:00,16.65,F
2011-06-02 18:45:00,16.63,F
2011-06-02 19:15:00,16.61,F
2011-06-02 19:45:00,16.6,F
2011-06-02 20:15:00,16.58,F
2011-06-02 20:45:00,16.56,F
2011-06-02 21:15:00,16.54,F
2011-06-02 21:45:00,16.52,F
2011-06-02 22:15:00,16.51,F
2011-06-02 22:45:00,16.49,F
2011-06-02 23:15:00,16.47,F
2011-06-02 23:45:00,16.45,F
2011-06-03 00:15:00,16.43,F
2011-06-03 00:45:00,16.42,F
2011-06-03 01:15:00,16.4,F
2011-06-03 01:45:00,16.37,F
2011-06-03 02:15:00,16.33,F
2011-06-03 02:45:00,16.3,F
2011-06-03 03:15:00,16.26,F
2011-06-03 03:45:00,16.23,F
2011-06-03 04:15:00,16.19,F
2011-06-03 04:45:00,16.16,F
2011-06-03 05:15:00,16.13,F
2011-06-03 05:45:00,16.1,F
2011-06-03 06:15:00,16.07,F
2011-06-03 06:45:00,16.05,F
2011-06-03 07:15:00,16.03,F
2011-06-03 07:45:00,16.02,F
2011-06-03 08:15:00,16.0,F
2011-06-03 08:45:00,15.99,F
2011-06-03 09:15:00,15.99,F
2011-06-03 09:45:00,15.99,F
2011-06-03 10:15:00,15.99,F
2011-06-03 10:45:00,16.0,F
2011-06-03 11:15:00,16.01,F
2011-06-03 11:45:00,16.02,F
2011-06-03 12:15:00,16.03,F
2011-06-03 12:45:00,16.04,F
2011-06-03 13:15:00,16.05,F
2011-06-03 13:45:00,16.06,F
2011-06-03 14:15:00,16.07,F
2011-06-03 14:45:00,16.08,F
2011-06-03 15:15:00,16.09,F
2011-06-03 15:45:00,16.1,F
2011-06-03 16:15:00,16.11,F
2011-06-03 16:45:00,16.11,F
2011-06-03 17:15:00,16.11,F
2011-06-03 17:45:00,16.11,F
2011-06-03 18:15:00,16.11,F
2011-06-03 18:45:00,16.11,F
2011-06-03 19:15:00,16.11,F
2011-06-03 19:45:00,16.11,F
2011-06-03 20:15:00,16.12,F
2011-06-03 20:45:00,16.1,F
2011-06-03 21:15:00,16.08,F
2011-06-03 21:45:00,16.06,F
2011-06-03 22:15:00,16.04,F
2011-06-03 22:45:00,16.02,F
2011-06-03 23:15:00,16.01,F
2011-06-03 23:45:00,16.0,F
2011-06-04 00:15:00,15.99,F
2011-06-04 00:45:00,15.98,F
2011-06-04 01:15:00,15.98,F
2011-06-04 01:45:00,15.97,F
2011-06-04 02:15:00,15.96,F
2011-06-04 02:45:00,15.95,F
2011-06-04 03:15:00,15.92,F
2011-06-04 03:45:00,15.9,F
2011-06-04 04:15:00,15.88,F
2011-06-04 04:45:00,15.86,F
2011-06-04 05:15:00,15.84,F
2011-06-04 05:45:00,15.82,F
2011-06-04 06:15:00,15.81,F
2011-06-04 06:45:00,15.8,F
2011-06-04 07:15:00,15.79,F
2011-06-04 07:45:00,15.79,F
2011-06-04 08:15:00,15.78,F
2011-06-04 08:45:00,15.78,F
2011-06-04 09:15:00,15.77,F
2011-06-04 09:45:00,15.77,F
2011-06-04 10:15:00,15.77,F
2011-06-04 10:45:00,15.78,F
2011-06-04 11:15:00,15.78,F
2011-06-04 11:45:00,15.78,F
2011-06-04 12:15:00,15.78,F
2011-06-04 12:45:00,15.78,F
2011-06-04 13:15:00,15.78,F
2011-06-04 13:45:00,15.77,F
2011-06-04 14:15:00,15.75,F
2011-06-04 14:45:00,15.73,F
2011-06-04 15:15:00,15.71,F
2011-06-04 15:45:00,15.7,F
2011-06-04 16:15:00,15.69,F
2011-06-04 16:45:00,15.69,F
2011-06-04 17:15:00,15.69,F
2011-06-04 17:45:00,15.7,F
2011-06-04 18:15:00,15.7,F
2011-06-04 18:45:00,15.71,F
2011-06-04 19:15:00,15.72,F
2011-06-04 19:45:00,15.73,F
2011-06-04 20:15:00,15.74,F
2011-06-04 20:45:00,15.75,F
2011-06-04 21:15:00,15.76,F
2011-06-04 21:45:00,15.76,F
2011-06-04 22:15:00,15.77,F
2011-06-04 22:45:00,15.77,F
2011-06-04 23:15:00,15.77,F
2011-06-04 23:45:00,15.77,F
2011-06-05 00:15:00,15.77,F
